mass_keV,sensitivity_yr
500,1.0693766619413506e21
500,5.929183653226324e20
500,6.43848266395869e20
500,8.842533757443743e20
500,6.628969557848283e20
500,5.731267859604492e20
500,6.403022588729692e20
500,7.886698776508996e20
500,8.97935178943816e20
500,3.1892532804441415e21
500,1.0200655522133487e21
500,8.703115771430356e20
500,2.084067164978881e22
500,1.0673000083804987e21
500,8.375308474679732e20
500,6.621919568636068e20
500,6.798507721704773e20
500,9.48558934287318e20
500,7.73130405759313e20
500,3.656171552562819e20
500,5.4774156306168336e20
500,5.115262281565399e20
500,7.836794374071815e20
500,5.1468181357536916e20
500,5.8445189534004065e20
500,6.502682762466272e20
500,7.818538524769814e20
500,6.757842146989517e20
500,6.153556396144827e20
500,4.212667445661413e20
500,6.414550699336282e20
500,7.759484667417168e20
500,1.1287509267970296e21
500,5.4257688412711145e20
500,7.050513599098897e20
500,5.289110962903484e21
500,9.880400815252438e20
500,8.42408449451883e20
500,4.2410063379713976e20
500,6.838638715224183e20
500,8.87274383500332e20
500,1.2650789721270075e21
500,2.7350556722894107e20
500,8.679236331357406e20
500,8.453329063025545e20
500,6.928140621314708e20
500,3.49455302838513e20
500,5.3914387912677084e20
500,4.7210988044795216e20
500,1.0744040333628078e21
500,5.715662064692763e20
500,5.1740381263566845e20
500,5.502516872434053e20
500,8.772859902498545e20
500,6.466809355961502e20
500,6.008781468315752e20
500,5.653562033977583e20
500,6.222862653184795e20
500,1.2088073243478888e21
500,5.0838439467000444e20
500,6.0108499515964e20
500,5.001114938405272e20
500,5.102472701795988e20
500,5.6463380310042975e20
500,9.471467163149088e20
500,9.466096596121696e20
500,6.368303384638211e20
500,4.027886942985516e20
500,5.329203362252907e20
500,4.9901725540037775e20
500,5.221025977144385e20
500,1.1926331751840149e22
500,3.522978308462352e20
500,6.728776175573531e20
500,3.990961201622102e20
500,4.9682718164040443e20
500,9.302028744648412e20
500,1.4818375576789033e22
500,6.036029064530218e20
500,6.410760534121201e20
500,2.739082779421416e20
500,7.646760469596896e20
500,7.725587098084799e20
500,2.7314357000636806e20
500,6.230361305694861e20
500,7.427401677061552e20
500,7.231968891782816e20
500,6.22654605553085e20
500,9.521729868112331e20
500,4.804128956559034e20
500,1.8373895674633893e22
500,6.212311555455505e20
500,6.297520924474298e20
500,8.857514488186646e20
500,5.8214309324170055e20
500,6.876581851917036e20
500,4.912696376185818e20
500,1.3721893446088789e21
500,6.351157105416864e20
500,7.192368714107489e20
500,3.790442877061006e20
500,7.446401654652478e20
500,2.4612668337197127e22
500,4.169711247180468e20
500,6.027614955297843e20
500,3.86432180742846e20
500,6.017540794886428e20
500,6.815550545281142e20
500,9.134800638576363e21
500,6.149936246388866e20
500,6.087617376876682e20
500,6.544041044515581e20
500,6.710291194039505e20
500,4.202339624177898e20
500,5.4621229020168434e20
500,5.5453126852022705e20
500,8.841562860429397e20
500,7.728071777355195e20
500,3.102286989501054e20
500,8.946285660751352e20
500,7.38785369616097e20
500,6.380626203860072e20
500,6.965900867516938e20
500,4.881024131769111e20
500,3.5501710087257457e20
500,7.042208257356663e20
500,5.314042522967277e20
500,5.244956571142545e20
500,8.334185115299317e20
500,4.7421261168037777e20
500,8.244453303627264e20
500,7.06176557641344e20
500,7.353274866406147e20
500,9.805376111163973e20
500,1.7902662521927403e21
500,5.0947933945613844e20
500,4.755697509249731e20
500,8.510133667870511e20
500,7.527831149693888e20
500,5.0522852719467476e20
500,3.257981638774583e20
500,1.3680672734869232e21
500,4.763012399557962e20
500,4.425195290134563e20
500,5.084667539077035e21
500,6.066271766690861e20
500,8.103193231891365e20
500,5.582995686096686e20
500,5.869616822213362e20
500,4.397073952505696e20
500,8.846945104635379e20
500,5.337210746534529e20
500,5.8530309500401635e20
500,5.954899428663722e20
500,7.190955000512026e20
500,1.740999841290866e22
500,5.939022020525227e20
500,9.962139357560097e21
500,5.4291223860228057e20
500,5.881656588175441e21
500,7.066473610510907e20
500,8.761081000680915e20
500,7.769013671172047e20
500,1.1643696236330463e21
500,6.165884848052555e20
500,4.001306739508047e20
500,5.3526044432057716e20
500,9.964644968519339e20
500,3.873895251753241e20
500,1.1968584874848986e21
500,3.398736721826422e20
500,7.572260339527082e20
500,4.919921022397307e20
500,1.4539768623025806e22
500,7.826006341367922e21
500,7.12361972416489e20
500,6.945267954980686e20
500,7.196188941203471e20
500,3.307958754379012e20
500,3.870637414317044e20
500,6.988674548475561e20
500,8.091726961367556e20
500,8.407905756286862e20
500,6.4834329896769e20
500,7.059090853784342e20
500,7.763801820893656e20
500,5.826033100835787e20
500,6.886156835282277e20
500,5.736323196704136e20
500,5.497846850765508e20
500,6.929112438190349e20
500,9.530815551425032e20
500,3.826439426807378e20
500,4.946222877637664e22
500,7.248374040426984e20
500,1.004712628062354e21
500,6.780263952799164e20
500,8.237944952518966e20
500,5.0472010127992665e20
500,4.231586326135858e20
500,7.693291868677422e20
500,6.825689846837357e20
500,4.253955554876762e20
500,5.711626883386354e20
500,7.180761487860917e20
500,1.09733717189402e21
500,4.730730596547894e20
500,6.566245893531928e20
500,7.202637591988829e20
500,1.0200135557649465e21
500,5.413979398838546e20
500,6.516165058902656e20
500,4.549643794669085e20
500,6.7857972096423445e22
500,4.139965842042281e20
500,4.7477058982968695e20
500,8.041787308302218e20
500,5.596553068363943e20
500,9.185007952249827e20
500,7.629881788940452e20
500,7.425449059408133e20
500,4.956973159623603e20
500,6.534677587918034e20
500,7.022053134844258e20
500,8.461696471457814e20
500,3.9007454730236376e20
500,7.263262320614678e20
500,6.778397998006415e20
500,3.8753945013294216e20
500,5.9482539232611e20
500,1.4187895541394105e21
500,1.0334623303864802e21
500,4.161044274071793e21
500,4.088681602228698e20
500,5.498955013266592e20
500,8.482970694333349e20
500,6.475218928978408e20
500,6.867098205928965e20
500,5.026089757982478e20
500,6.628010032834247e20
500,1.1508154875518066e21
500,8.474447862819895e20
500,1.0794449775594943e21
500,9.585210838228407e20
500,5.900291881181495e20
500,8.215318202051759e20
500,1.144437299953732e21
500,3.3772065890724695e20
500,6.417695903722314e20
500,8.77843858379839e20
500,5.915499966618476e20
500,3.571805868371055e20
500,4.643028591641801e20
500,6.779400236861725e20
500,5.7188370869949176e20
500,1.2545925920532825e21
500,7.43259363706039e20
